"","tmp.hash","tmp.tx","wholetax.tg"
"201","3fce727c5e920822d5979ca5edf22e28a665abaf","Taxon_201","Metazoa__Chordata__Amphibia__NA__NA__NA__NA"
"202","61812794836acd24cfc06c5d0395da7139f277da","Taxon_202","Metazoa__NA__NA__NA__NA__NA__NA"
"203","9de2c14f9364a8a2428745e3eb9f409b2313216c","Taxon_203","Metazoa__Arthropoda__Insecta__NA__NA__NA__NA"
"204","6674e5cc4a88c24b16cf4463719e0bb58a61de12","Taxon_204","Metazoa__NA__NA__NA__NA__NA__NA"
"205","9a61171bce074c6b953bfbb71a1c505692890497","Taxon_205","Metazoa__NA__NA__NA__NA__NA__NA"
"206","a9fd41530261a5a6ae33185206dab5e6132cb70a","Taxon_206","Metazoa__Annelida__Clitellata__Haplotaxida__Enchytraeidae__NA__NA"
"207","9ca0b5d385115eef1efb813e6017c2816b0fcac5","Taxon_207","Metazoa__Rotifera__Monogononta__Ploima__NA__NA__NA"
"208","398a14469cf4e60ba048f0464424195be03d38ec","Taxon_208","Metazoa__Rotifera__Monogononta__Ploima__NA__NA__NA"
"209","493a07bdb1f34cab3ccf21411325787d38f1e10d","Taxon_209","Metazoa__NA__NA__NA__NA__NA__NA"
"210","7aa3f0096c139f0c16040c2ca38b0bc76dd6e10d","Taxon_210","Metazoa__Arthropoda__Insecta__Diptera__NA__NA__NA"
"211","fdebab5b54c0474554b16269b4c9abf8ce63fd91","Taxon_211","Viridiplantae__Chlorophyta__Chlorophyceae__Chlamydomonadales__NA__NA__NA"
"212","d765580d3e8843996fb8d08844cf41c706e8b3ff","Taxon_212","Viridiplantae__Chlorophyta__Chlorophyceae__Chlamydomonadales__NA__NA__NA"
"213","858d4d634756f5fa420e25ffb4ac740f03ca49af","Taxon_213","Viridiplantae__Chlorophyta__Chlorophyceae__Chlamydomonadales__NA__NA__NA"
"214","b7ef8b522f67424cee096347121f83f9dc6b0436","Taxon_214","Metazoa__Annelida__Clitellata__Haplotaxida__Lumbricidae__Eisenia__Eisenia fetida"
"215","254d35c4ad1e844a503d2a28b919428e7286acde","Taxon_215","Metazoa__NA__NA__NA__NA__NA__NA"
"216","c13e82e28ff312bf2c6e276dddb741a9732deedd","Taxon_216","Metazoa__Annelida__Clitellata__Haplotaxida__NA__NA__NA"
"217","4ade85789b3346f6ebbca510dd6c5df32f769590","Taxon_217","Viridiplantae__Chlorophyta__Chlorophyceae__Chlamydomonadales__NA__NA__NA"
"218","cb52dc2f541e54c66229685e882d694aaf570282","Taxon_218","Metazoa__Annelida__Clitellata__Haplotaxida__NA__NA__NA"
"219","935860b1712f5b02909e58413afacf1c30416e70","Taxon_219","Metazoa__Chordata__Mammalia__NA__Bovidae__Bos__NA"
"220","d28f02e13ee6925a3001b1edd32f39fd1bbf88fc","Taxon_220","Metazoa__Chordata__Actinopteri__Cypriniformes__Cyprinidae__Pimephales__Pimephales promelas"
"221","c9dac8072c7be5ab281e754573329dd28768e9f7","Taxon_221","Viridiplantae__Chlorophyta__Chlorophyceae__Chlamydomonadales__NA__NA__NA"
"222","fba086bf85c0fc4d1d977b44e907ca7e657587ae","Taxon_222","Metazoa__Annelida__Clitellata__Lumbriculida__Lumbriculidae__NA__NA"
"223","8f12789add9023840192af40af3ba2c1d2dcca5b","Taxon_223","Metazoa__NA__NA__NA__NA__NA__NA"
"224","5a0539bbef2a99a548f99992969a50c8d37a0739","Taxon_224","Metazoa__NA__NA__NA__NA__NA__NA"
"225","2e55e91325cad2acca4774e40543f628e949d7f8","Taxon_225","Metazoa__Annelida__Clitellata__Haplotaxida__Naididae__NA__NA"
"226","6b77c5e8de5a91335ebe610960b89d4089ea0946","Taxon_226","Metazoa__Annelida__Clitellata__Haplotaxida__Naididae__Limnodrilus__Limnodrilus hoffmeisteri"
"227","2183a4e200affdccaa02ad430bc169c395fa8a87","Taxon_227","Metazoa__Arthropoda__Insecta__Lepidoptera__Argyresthiidae__Argyresthia__Argyresthia goedartella"
"228","2cdb86205d641bd5b301f357592d228eb5edb9ea","Taxon_228","Metazoa__NA__NA__NA__NA__NA__NA"
"229","2bfd3df26564298cbbc3d7067f23b1770faf45d1","Taxon_229","Metazoa__Arthropoda__NA__NA__NA__NA__NA"
"230","07ceeb51e108c3404d6a0f7dbfcaa5ec3e66643a","Taxon_230","Metazoa__NA__NA__NA__NA__NA__NA"
"231","17122a1c3fb41914d263170728ada62b9387e3c1","Taxon_231","Metazoa__Arthropoda__Insecta__NA__NA__NA__NA"
"232","b835ba8c3e67993368aefddb119bb4447977f989","Taxon_232","Metazoa__Arthropoda__NA__NA__NA__NA__NA"
"233","1f56cc2fcf4703f5a5a65434005a16761cd2cc7a","Taxon_233","Metazoa__NA__NA__NA__NA__NA__NA"
"234","22640f139b45a4be4fc9a12cc402bc8c8f478820","Taxon_234","Metazoa__NA__NA__NA__NA__NA__NA"
"235","c4938a056ae54daa1a9d594c07b8eb15355aa0ff","Taxon_235","Metazoa__Annelida__Clitellata__Haplotaxida__Naididae__NA__NA"
"236","1bc73f2286044dc2e4627987757259b5c207f6d7","Taxon_236","Metazoa__Arthropoda__Insecta__NA__NA__NA__NA"
"237","560c8050457f8b10f064964692167c10998d7058","Taxon_237","Viridiplantae__Chlorophyta__Chlorophyceae__Chlamydomonadales__NA__NA__NA"
"238","3c4b61ec643f7e9e87c9dc435498b28faeba207b","Taxon_238","Metazoa__Platyhelminthes__NA__NA__NA__NA__NA"
"239","3458aed6d2ea4b3dc76af6a055b1f59956e4819a","Taxon_239","Metazoa__NA__NA__NA__NA__NA__NA"
"240","031f0d55026acb4b6e9c13f515fff9752cb289f5","Taxon_240","Metazoa__NA__NA__NA__NA__NA__NA"
"241","364b99ed1b12be82875bc0961a7baab2ae72f498","Taxon_241","Viridiplantae__Chlorophyta__Chlorophyceae__Chlamydomonadales__NA__NA__NA"
"242","788a69cb18a6078617d1eed0f6bb0261c7e5cb7e","Taxon_242","Metazoa__NA__NA__NA__NA__NA__NA"
"243","0c71498106f37316e25f18ce45a470f8b5ea7a79","Taxon_243","Metazoa__Arthropoda__Insecta__Diptera__NA__NA__NA"
"244","f219c9e49d9288c69bb209cde45dd6dbd1d45fa9","Taxon_244","Metazoa__NA__NA__NA__NA__NA__NA"
"245","63eeb1ee62552416d28733d1fa7ff52578763275","Taxon_245","Metazoa__NA__NA__NA__NA__NA__NA"
"246","1c327aabeff57d315bbba71cc340b20e9df66536","Taxon_246","Metazoa__NA__NA__NA__NA__NA__NA"
"247","9a544c2b5f35eb96a9e5e257812cd84d8ddf5a9c","Taxon_247","Metazoa__NA__NA__NA__NA__NA__NA"
"248","ac817e6915e18a13cced94f779ddbe28b094d852","Taxon_248","Metazoa__Rotifera__Monogononta__Ploima__NA__NA__NA"
"249","63c8109e9be51ce1f9ee61ed62248297b421dc27","Taxon_249","Metazoa__NA__NA__NA__NA__NA__NA"
"250","36683d7032f8baf2707b0cc8fb43833e46ccc136","Taxon_250","Metazoa__Tardigrada__Eutardigrada__Parachela__Hypsibiidae__Diphascon__NA"
"251","6f044b6784306932c16154c20af08876efe46be4","Taxon_251","Metazoa__Rotifera__Monogononta__Ploima__NA__NA__NA"
"252","a6442729541881906fa4b82064f12793b7b5f95e","Taxon_252","Metazoa__Annelida__Clitellata__Haplotaxida__Lumbricidae__Aporrectodea__NA"
"253","43f7d89a73942f3dc3c4f6a0809aa42e6af5c48a","Taxon_253","Metazoa__NA__NA__NA__NA__NA__NA"
"254","95ca8450f24d946c5cd92a13f7f4c045f4dbda60","Taxon_254","Metazoa__NA__NA__NA__NA__NA__NA"
"255","b0951a79ca63fb7cbe300e166c3f336ac98dcf7d","Taxon_255","Metazoa__Rotifera__Monogononta__Ploima__NA__NA__NA"
"256","b560a5896030afb77efb3cba81ca83385b52a096","Taxon_256","Metazoa__Arthropoda__Hexanauplia__NA__NA__NA__NA"
"257","592cf54311045f0d6a40669d396500789eb2edfc","Taxon_257","Metazoa__NA__NA__NA__NA__NA__NA"
"258","78799b195564b49e32ec22f7229ed636ee900c05","Taxon_258","Metazoa__NA__NA__NA__NA__NA__NA"
"259","2fd0a86b472ba203a8940f575b5f5960301dbcf5","Taxon_259","Metazoa__Annelida__Clitellata__Haplotaxida__Lumbricidae__NA__NA"
"260","d8ab4870f945650b69c4a263da2c392dcf393d97","Taxon_260","Viridiplantae__Chlorophyta__Chlorophyceae__Chlamydomonadales__NA__NA__NA"
"261","e2edd1cd7654b862076741c360d3a0766389afce","Taxon_261","Metazoa__NA__NA__NA__NA__NA__NA"
"262","e9ebffe185084f36f9cf3c12316b082e1388638d","Taxon_262","Metazoa__Nematoda__Chromadorea__Rhabditida__Meloidogynidae__Meloidogyne__Meloidogyne naasi"
"263","d98fb12f811e8fb1eef3f5b27387c46583aa439d","Taxon_263","Viridiplantae__Chlorophyta__Chlorophyceae__Chlamydomonadales__NA__NA__NA"
"264","9c8246eb6a86d3969d31a92f80d40dca6ad600d2","Taxon_264","Metazoa__NA__NA__NA__NA__NA__NA"
"265","e90551d102485c91d99e2456c0009651a591e221","Taxon_265","Viridiplantae__Chlorophyta__Chlorophyceae__Chlamydomonadales__NA__NA__NA"
"266","b7ac23581f961c04e9ee2f30e2d4819464063ed8","Taxon_266","Metazoa__Chordata__Actinopteri__Cypriniformes__Cyprinidae__NA__NA"
"267","bf8cf908cc11d7ac8bfcc7a82703c80624740c8d","Taxon_267","Viridiplantae__Chlorophyta__Chlorophyceae__Chlamydomonadales__NA__NA__NA"
"268","5934876cfe95cf1b4754a95358ed447c221dd820","Taxon_268","Metazoa__NA__NA__NA__NA__NA__NA"
"269","7b12bbb749299796849ae71d37ae7e9b46d51bd2","Taxon_269","Metazoa__NA__NA__NA__NA__NA__NA"
"270","20c59096124f69b2ab4f322681e8130c1c44e1c6","Taxon_270","Metazoa__NA__NA__NA__NA__NA__NA"
"271","595d6d31bb3a40dbfade2ad985e33efcb99043f0","Taxon_271","Metazoa__NA__NA__NA__NA__NA__NA"
"272","2065ef1e861ede2e8f20ac903353361a40b0ddd5","Taxon_272","Metazoa__Porifera__Demospongiae__NA__NA__NA__NA"
"273","7dc701d5cb2939b58e2f3417d06cac55996eed55","Taxon_273","Viridiplantae__Chlorophyta__Chlorophyceae__Chlamydomonadales__NA__NA__NA"
"274","cf13d55549aa8ab5f882da98d1dbb4451d050ff0","Taxon_274","Metazoa__NA__NA__NA__NA__NA__NA"
"275","da70fe5e39022a86d34276a01e988f7ea4835976","Taxon_275","Metazoa__NA__NA__NA__NA__NA__NA"
"276","d2a7761c177738743d895514c7fd9686ecbc07c3","Taxon_276","Metazoa__Nematoda__Chromadorea__Rhabditida__Aphelenchoididae__NA__NA"
"277","ece0c968341506f9081bceb029705eb3d9b085f8","Taxon_277","Metazoa__NA__NA__NA__NA__NA__NA"
"278","bae070e817fe8fa7afc89e13e3d781378c2e15c7","Taxon_278","Metazoa__NA__NA__NA__NA__NA__NA"
"279","8615dc6c9d9da6a31f1ce37988a6ea1bc47dde2d","Taxon_279","Metazoa__NA__NA__NA__NA__NA__NA"
"280","cbb2878b254247a30a3ef4bc548913b449147e65","Taxon_280","Viridiplantae__Chlorophyta__Chlorophyceae__Chlamydomonadales__NA__NA__NA"
"281","0528ad69dae43e056b6dc76f18505f6625d85337","Taxon_281","Metazoa__NA__NA__NA__NA__NA__NA"
"282","1f7ab2a32f0d0059f347ed47b8fbe81325788979","Taxon_282","Metazoa__Arthropoda__Insecta__NA__NA__NA__NA"
"283","a748403b2c65d689eb975b55a994755cffb80f8f","Taxon_283","Metazoa__Rotifera__Bdelloidea__NA__NA__NA__NA"
"284","ca36b922793688a5107202dab2437d3ff80023fe","Taxon_284","Metazoa__Arthropoda__Insecta__Diptera__NA__NA__NA"
"285","6def030ddd63d5203837c4b5169574566ba1c90c","Taxon_285","Metazoa__Arthropoda__Insecta__Trichoptera__Limnephilidae__Limnephilus__NA"
"286","c0d4ef4d92a7c5af37c1c7a578f499aafe391d7a","Taxon_286","Metazoa__NA__NA__NA__NA__NA__NA"
"287","59483fbcaf1634b093669e69e4dee8b6218ca27c","Taxon_287","Metazoa__Arthropoda__Arachnida__Araneae__NA__NA__NA"
"288","b808652549ce5c7265dcbc03189b154eac6cea48","Taxon_288","Metazoa__Rotifera__Monogononta__Ploima__Brachionidae__Keratella__NA"
"289","aedb2eeca2342a679c70a574f8cab3150aa3bb37","Taxon_289","Metazoa__Rotifera__Monogononta__Ploima__Brachionidae__Keratella__Keratella cochlearis"
"290","8a1812d4313e66eec7b3c7ceabeaf8387e2b3f7c","Taxon_290","Metazoa__Rotifera__Monogononta__Ploima__Brachionidae__Keratella__NA"
"291","aecc1625633747aa8204499d10106d755856775e","Taxon_291","Metazoa__Rotifera__Monogononta__Ploima__Brachionidae__Keratella__Keratella cochlearis"
"292","82c5c09b80735e7366463f3842960ba8b6a8b9a9","Taxon_292","Metazoa__Rotifera__Bdelloidea__NA__NA__NA__NA"
"293","6dd0bfbbd8b37fff2ab4f09030abf3ab81b990cd","Taxon_293","Metazoa__Rotifera__Bdelloidea__Philodinida__Philodinidae__Macrotrachela__Macrotrachela quadricornifera"
"294","9ebd0bcbae3f4ee1f10ba13d858e85af17744e67","Taxon_294","Metazoa__Chordata__Mammalia__Primates__Hominidae__Homo__Homo sapiens"
"295","48c5c410247f3f983154821915cec2a64910f3aa","Taxon_295","Metazoa__Annelida__Clitellata__Haplotaxida__Naididae__Pristina__Pristina aequiseta"
"296","d911e1fcd00b6691686a20be2aa103c83cd96320","Taxon_296","Metazoa__NA__NA__NA__NA__NA__NA"
"297","ca92320d135d64863c42dd1a6cb43a3c42842961","Taxon_297","Metazoa__Annelida__Clitellata__Lumbriculida__Lumbriculidae__Stylodrilus__Stylodrilus heringianus"
"298","d9b530224518409c3631920366b108a6954893c4","Taxon_298","Metazoa__Arthropoda__Arachnida__Trombidiformes__NA__NA__NA"
"299","4cb44ed9e6dc0f5612aadb7e02e340d733e009e5","Taxon_299","Metazoa__Arthropoda__Insecta__Trichoptera__Hydropsychidae__Ceratopsyche__NA"
"300","7a988284e86a1c131c5485ad02d90ec10bc3c496","Taxon_300","Metazoa__Tardigrada__Eutardigrada__Parachela__NA__NA__NA"
"301","430ee26ba5811c5d229af5307ea627f3b97bfde2","Taxon_301","Viridiplantae__Chlorophyta__Chlorophyceae__Chlamydomonadales__NA__NA__NA"
"302","fd97ad47218b3601440804538fef389bda2e918e","Taxon_302","Metazoa__NA__NA__NA__NA__NA__NA"
"303","695f7bd5bf256f542e2faf69b42c1f567c3344e0","Taxon_303","Metazoa__Arthropoda__Insecta__Plecoptera__NA__NA__NA"
"304","cd2f7b0f5b68485957fd0cbef74b4fee5f1cdc9e","Taxon_304","Metazoa__Mollusca__Gastropoda__NA__Physidae__Physella__Physella acuta"
"305","4f5411da99db28bc521434431c96cc36f41d6bee","Taxon_305","Metazoa__NA__NA__NA__NA__NA__NA"
"306","00f3db9f5f3ee67b2966258c0d58198d8a6d2dfc","Taxon_306","Viridiplantae__Chlorophyta__Chlorophyceae__Chlamydomonadales__NA__NA__NA"
"307","e0bf52aaa313efc6e9eacb644e94391cbc95654d","Taxon_307","Metazoa__NA__NA__NA__NA__NA__NA"
"308","56afe567452caea47bac86e3cb91395499e3818d","Taxon_308","Metazoa__Arthropoda__Hexanauplia__Calanoida__Diaptomidae__Skistodiaptomus__Skistodiaptomus pallidus"
"309","59293ba35588dd659f0fa60c7ab7d9c297824ed8","Taxon_309","Metazoa__NA__NA__NA__NA__NA__NA"
"310","e8f43a2348f792a687576b6109a68755fe345147","Taxon_310","Metazoa__Cnidaria__Hydrozoa__Anthoathecata__Hydridae__Hydra__NA"
"311","a82d8331b96c93d703070b8af8f8533056225b01","Taxon_311","Metazoa__NA__NA__NA__NA__NA__NA"
"312","bf0424859aed38faee9310656272ca717c35f351","Taxon_312","Metazoa__Porifera__Demospongiae__Spongillida__Spongillidae__Spongilla__Spongilla lacustris"
"313","d9e74f77df6bfec773c66d262de351028a4df761","Taxon_313","Metazoa__NA__NA__NA__NA__NA__NA"
"314","08be0c846d781062c2355a0d3e8eef1b3f2b179d","Taxon_314","Metazoa__NA__NA__NA__NA__NA__NA"
"315","059be8247abe12f8a8c402e36e9d7dd0c8e92866","Taxon_315","Metazoa__NA__NA__NA__NA__NA__NA"
"316","0d7b46cf177d5a0ea4665071f28f282d76010e50","Taxon_316","Metazoa__Arthropoda__Insecta__Diptera__Chironomidae__NA__NA"
"317","0de3144235be9c6e73fb256b12dd6405643b1f55","Taxon_317","Metazoa__NA__NA__NA__NA__NA__NA"
"318","0daa230e11e1176b18fabef87d840450705092bf","Taxon_318","Metazoa__Nematoda__Chromadorea__NA__NA__NA__NA"
"319","bcc55ff66818cf89d829bde7cc6081d2e7aa3bef","Taxon_319","Metazoa__NA__NA__NA__NA__NA__NA"
"320","27cf122807a6dea8647821baf66ded7087f35144","Taxon_320","Metazoa__NA__NA__NA__NA__NA__NA"
"321","00ba0f07342e382edf45039c8607e2df6ac3b504","Taxon_321","Metazoa__Chordata__Actinopteri__Salmoniformes__Salmonidae__Oncorhynchus__Oncorhynchus kisutch"
"322","ee6fa49c895e4faa4b2e35692377e896e0f4b89c","Taxon_322","Metazoa__Arthropoda__Insecta__Trichoptera__Lepidostomatidae__Lepidostoma__Lepidostoma unicolor"
"323","ce6a21ae3ae13dd6210f466b85cbe2b3cc9fab04","Taxon_323","Metazoa__NA__NA__NA__NA__NA__NA"
"324","ab5e9a0748da79ef6a7218233a5be22450a07ef1","Taxon_324","Metazoa__NA__NA__NA__NA__NA__NA"
"325","e9660825130b2f4f3f077c4088b580a4d44779e7","Taxon_325","Metazoa__NA__NA__NA__NA__NA__NA"
"326","694d2e4d2866a51fa80526a9dc801e16116a5cb0","Taxon_326","Metazoa__NA__NA__NA__NA__NA__NA"
"327","3bbcaff1b242f3e1c39c07cd053acff38e171a49","Taxon_327","Metazoa__NA__NA__NA__NA__NA__NA"
"328","4466bdc09d8d0ba3f55d3ee1507d1a24132a9a54","Taxon_328","Metazoa__NA__NA__NA__NA__NA__NA"
"329","8a02b742e9b756ec1a406e2a0f34e360157d59bf","Taxon_329","Metazoa__Rotifera__Monogononta__NA__NA__NA__NA"
"330","0a529ce2e2f0b80612414ce15513085bcb04dc2c","Taxon_330","Metazoa__NA__NA__NA__NA__NA__NA"
"331","f617fb8ae199052068e33404be60999bcbe805ab","Taxon_331","Metazoa__Arthropoda__NA__NA__NA__NA__NA"
"332","25474eb90a94c34185b3decdd028b2bdd3e9b5bf","Taxon_332","Metazoa__NA__NA__NA__NA__NA__NA"
"333","9daa09ea7a0589f88154816c4462cbda3d6bf91a","Taxon_333","Metazoa__Gastrotricha__NA__Chaetonotida__Chaetonotidae__NA__NA"
"334","c5be3c7b147c648fcfecffe8106e84ddebd8bca4","Taxon_334","Metazoa__NA__NA__NA__NA__NA__NA"
"335","4cddc6bb56805e9d6f77a97d43d8c6a99f599c3e","Taxon_335","Metazoa__Mollusca__Gastropoda__Stylommatophora__Arionidae__Arion__Arion ater"
"336","907bbe6cf0a0255c40b97509d22f6092ae3d1eea","Taxon_336","Metazoa__Rotifera__Monogononta__Ploima__NA__NA__NA"
"337","2b33820936b7bc7adf49d1ad4a5e5c23eb62ffce","Taxon_337","Metazoa__NA__NA__NA__NA__NA__NA"
"338","9d73d5659215ad6e118ed45ca1f5e55b9c36026c","Taxon_338","Metazoa__NA__NA__NA__NA__NA__NA"
"339","ca0c8e03f95b32bb58e3f788c718dfd06cb0a7da","Taxon_339","Metazoa__Rotifera__Monogononta__Ploima__NA__NA__NA"
"340","d01551b06313fa47a94ee563a879a44a8e5925ca","Taxon_340","Metazoa__NA__NA__NA__NA__NA__NA"
"341","2cc28b3547c2cf78ec1aceb72ebe6947bc0522c7","Taxon_341","Metazoa__Arthropoda__NA__NA__NA__NA__NA"
"342","ad4dc65f39ab6257723c72863e70d00d0a474953","Taxon_342","Metazoa__Annelida__Clitellata__Haplotaxida__NA__NA__NA"
"343","a636a580f705de00a3a5b97a55119b528effc66e","Taxon_343","Metazoa__NA__NA__NA__NA__NA__NA"
"344","dcd04670e4638ba3320c432c71f0b5ffbc1914d4","Taxon_344","Metazoa__NA__NA__NA__NA__NA__NA"
"345","c86a9fb7abaab60bfb49285ab4fa9e11fe8f16dd","Taxon_345","Metazoa__Arthropoda__Insecta__Diptera__Chironomidae__NA__NA"
"346","bd4c29cce05c3663310efb6c5fea12c41fec0e84","Taxon_346","Metazoa__Arthropoda__NA__NA__NA__NA__NA"
"347","636a223e2baa4ca76a9ee60d148f27035e5b9783","Taxon_347","Metazoa__Arthropoda__Insecta__NA__NA__NA__NA"
"348","76aa01d3b38fd0444e8c575b884ea113402261b7","Taxon_348","Metazoa__NA__NA__NA__NA__NA__NA"
"349","52f3fd818af76417f1a5a94936beb599e3367799","Taxon_349","Metazoa__Arthropoda__Insecta__Diptera__Calliphoridae__Pollenia__Pollenia griseotomentosa"
"350","e1449f8d843ad058144d8029978b8fea3c84c6ea","Taxon_350","Metazoa__Nematoda__Chromadorea__Rhabditida__Aphelenchoididae__NA__NA"
"351","978937e767cbc9e018ac90fbb47d3942d6e105e5","Taxon_351","Metazoa__Rotifera__Bdelloidea__NA__NA__NA__NA"
"352","ef5083b7f18bd765abc070cc6bd9283e235f6c36","Taxon_352","Metazoa__NA__NA__NA__NA__NA__NA"
"353","633c97c3092d8d644dd968e0e4ad291ae935a55d","Taxon_353","Metazoa__Arthropoda__Insecta__Trichoptera__Limnephilidae__NA__NA"
"354","085d27872dd970addfd78ad20c8351c094dc4605","Taxon_354","Metazoa__NA__NA__NA__NA__NA__NA"
"355","215e9028e91e050130eed623a5b7ec348775ff7d","Taxon_355","Metazoa__NA__NA__NA__NA__NA__NA"
"356","fd38facde0dd52e46de8871e7b45a08232690cbd","Taxon_356","Metazoa__NA__NA__NA__NA__NA__NA"
"357","f1bf98528a3a966012c31b1d59111a429611ae72","Taxon_357","Metazoa__Mollusca__Gastropoda__Stylommatophora__Agriolimacidae__Deroceras__Deroceras laeve"
"358","789ee6be803ca5b499c37a12daab51e5ad86acb6","Taxon_358","Metazoa__NA__NA__NA__NA__NA__NA"
"359","435eb0f16dadd4497681333247b10b94fb51a30c","Taxon_359","Metazoa__Arthropoda__Insecta__Diptera__Chironomidae__NA__NA"
"360","2f13b08e34bb65194bd5ffdb8421294bf3ab4b96","Taxon_360","Metazoa__NA__NA__NA__NA__NA__NA"
"361","436ad45d861bce0141312606ba4e90e6f4e09cd8","Taxon_361","Metazoa__Arthropoda__Insecta__NA__NA__NA__NA"
"362","9040dda3945d1485eac5e91a2ed6fe1271a36604","Taxon_362","Metazoa__NA__NA__NA__NA__NA__NA"
"363","186744d4c7de3ad98815eb96c88c8ffbe7aca380","Taxon_363","Metazoa__Mollusca__Gastropoda__Stylommatophora__Arionidae__Prophysaon__Prophysaon andersoni"
"364","bd443c7312d22c8a5914ba10ce5541f745493df3","Taxon_364","Metazoa__NA__NA__NA__NA__NA__NA"
"365","6d390bfa4138d47634558478011be1c917646e16","Taxon_365","Metazoa__Annelida__Clitellata__Haplotaxida__Lumbricidae__Lumbricus__Lumbricus rubellus"
"366","88afaa05509925e60856314287462834b7f8f582","Taxon_366","Metazoa__NA__NA__NA__NA__NA__NA"
"367","0aea0eb7ce80c0886303b775dabed5d5e4bce9fe","Taxon_367","Metazoa__NA__NA__NA__NA__NA__NA"
"368","657c7419a96c4964a2d5eeccb3a01ffec479ac26","Taxon_368","Metazoa__NA__NA__NA__NA__NA__NA"
"369","4021d9c29d567b95d5da04a4f99a5624780e5878","Taxon_369","Metazoa__Gastrotricha__NA__Chaetonotida__Chaetonotidae__NA__NA"
"370","357411eb3be668065010109a57b4a5694bb65d1d","Taxon_370","Metazoa__NA__NA__NA__NA__NA__NA"
"371","191cbe137dc4515359a1ab38ff45e8225ff013b0","Taxon_371","Metazoa__Arthropoda__NA__NA__NA__NA__NA"
"372","20dd95ebde4654aa15a6892f074793f86cda9df7","Taxon_372","Metazoa__Annelida__Clitellata__Haplotaxida__Lumbricidae__Eiseniella__Eiseniella tetraedra"
"373","85fcc408c19585cc7177cdf74b20d317002c94ff","Taxon_373","Metazoa__NA__NA__NA__NA__NA__NA"
"374","08ee115ac4283359e360aa085f252937cb5971ab","Taxon_374","Metazoa__NA__NA__NA__NA__NA__NA"
"375","e0f697e6dd6a6a9a340e3dc7a7dc3ca0c8c8694d","Taxon_375","Metazoa__Arthropoda__Collembola__Entomobryomorpha__Isotomidae__Isotomurus__NA"
"376","6227051f941791f6b32d0ae1fb474f1e5d0ab808","Taxon_376","Metazoa__NA__NA__NA__NA__NA__NA"
"377","fde42dbc1142d46c8b5e75bc87b6ca5a4b11b1fe","Taxon_377","Metazoa__NA__NA__NA__NA__NA__NA"
"378","ac07d714c027ab523116ecfe7a9656221be79d49","Taxon_378","Metazoa__Rotifera__Monogononta__Ploima__NA__NA__NA"
"379","7ace85518b696a0316c52b518a588e2943725e81","Taxon_379","Metazoa__NA__NA__NA__NA__NA__NA"
"380","570d8e8d20db9d7f58c61aa307d1200bd8b217c4","Taxon_380","Metazoa__Arthropoda__Insecta__NA__NA__NA__NA"
"381","567e6c4cee92707c7c6858661a8d86cf7d4c5da7","Taxon_381","Metazoa__Arthropoda__Insecta__NA__NA__NA__NA"
"382","242b395ada24cdcc329fdaf306c8ea0afb276c76","Taxon_382","Metazoa__Arthropoda__Insecta__NA__NA__NA__NA"
"383","15d3c1f42d5e9485b8de0a1b50eb9d8018ed486e","Taxon_383","Metazoa__NA__NA__NA__NA__NA__NA"
"384","0da86f42d528cf92b488e491a021ff95076dfa00","Taxon_384","Metazoa__NA__NA__NA__NA__NA__NA"
"385","892859c0e8214bbad58f67d0b821b2f634fd230b","Taxon_385","Metazoa__NA__NA__NA__NA__NA__NA"
"386","85aeff3007d092db8ea4aa81798fee618a0a1dc5","Taxon_386","Metazoa__NA__NA__NA__NA__NA__NA"
"387","94d7a6e183ebb430beadc110f9e719217c483572","Taxon_387","Metazoa__Gastrotricha__NA__Chaetonotida__Chaetonotidae__NA__NA"
"388","04b0d73b43731babe7c7808d4cc6651e55d8a629","Taxon_388","Metazoa__NA__NA__NA__NA__NA__NA"
"389","bac67b9f4e5c93df195c1abb02ccde8cfafa45ea","Taxon_389","Metazoa__NA__NA__NA__NA__NA__NA"
"390","03dd22b8998e9699a82c0c848767b4e5772cb45a","Taxon_390","Metazoa__NA__NA__NA__NA__NA__NA"
"391","b058d9db449f05c33b0ca90c4b3658d0a2815f1a","Taxon_391","Metazoa__Chordata__NA__Petromyzontiformes__Petromyzontidae__Lampetra__Lampetra richardsoni"
"392","31e15ebff003e3fcc5f2eb3ea1aa40212d166768","Taxon_392","Metazoa__Chordata__Aves__Passeriformes__Bombycillidae__Bombycilla__Bombycilla cedrorum"
"393","09b508b7c5751903690fbe38f221e985ff655b2b","Taxon_393","Metazoa__NA__NA__NA__NA__NA__NA"
"394","7d1bd2a6893b9423a5779edc9b6130875c70027c","Taxon_394","Metazoa__NA__NA__NA__NA__NA__NA"
"395","c368a780525e4be48407b0720e19f00bc53b2fc7","Taxon_395","Metazoa__Arthropoda__Insecta__Plecoptera__NA__NA__NA"
"396","8e495a855e302c7c77a331869e1f8749ff89ef03","Taxon_396","Metazoa__Mollusca__Gastropoda__NA__NA__NA__NA"
"397","40281ea42c007bcf99b6ee0a9ed0466e4ae0e36d","Taxon_397","Metazoa__Rotifera__Bdelloidea__NA__NA__NA__NA"
"398","2279a7b81757b08e617cc420180be7a0b77582d3","Taxon_398","Metazoa__NA__NA__NA__NA__NA__NA"
"399","865657b6cfabee4696e9e25eea1af0ae8ccf849e","Taxon_399","Metazoa__Rotifera__Monogononta__Ploima__NA__NA__NA"
