"","Sample_name","Locus","nReads","Hash"
"496","COI.0421.1Prt.Dn.1","COI",11,"d40b7d351fa6dbc35ea842e37d3ae121f4e39344"
"497","COI.0421.1Prt.Dn.1","COI",11,"8c016e4291c99ba7706182e29dd679441f8dfde0"
"498","COI.0421.1Prt.Dn.1","COI",11,"55d3809aeaffa02634ea95ac09f4b380509de9be"
"499","COI.0421.1Prt.Dn.1","COI",11,"0e739b54b29dee57c318c682c7e3b9123a290c7d"
"500","COI.0421.1Prt.Dn.1","COI",11,"a78220b297830d327ddd036ed2cd391ab5b2b293"
"501","COI.0421.1Prt.Dn.1","COI",11,"909683f8f82d2ca5a6276f1c99da1e57473e01d2"
"502","COI.0421.1Prt.Dn.1","COI",11,"2319b5d760ac7065e1a6dbe54d03c8f92f367634"
"503","COI.0421.1Prt.Dn.1","COI",11,"bbfdc451a52e6a60d813765cbcbb9720fbb10288"
"504","COI.0421.1Prt.Dn.1","COI",11,"5e35fa0ee15cbbb5ba30b5d6f70ca43254151697"
"505","COI.0421.1Prt.Dn.1","COI",11,"f986049ec3ca9cfeff459126ac9b6df42188eca1"
"506","COI.0421.1Prt.Dn.1","COI",11,"032b73fa202834e425df9cd57941a3c38cb861ea"
"507","COI.0421.1Prt.Dn.1","COI",11,"07ff8efd9f7bfdf2d2c6ca9531817627c094afa8"
"508","COI.0421.1Prt.Dn.1","COI",11,"0b9614d957aaa9fc6e0eb886fa86332f1983a2bd"
"509","COI.0421.1Prt.Dn.1","COI",11,"44ac3bb2320bac0ba32bd7c2e70ba0d3accf5994"
"510","COI.0421.1Prt.Dn.1","COI",11,"a44b079c2fe5c7bb998f6b14957e9eca898dba9a"
"511","COI.0421.1Prt.Dn.1","COI",11,"d95b3179e90044b5e5483f70c81d885abee1c074"
"512","COI.0421.1Prt.Dn.1","COI",11,"7f3d0994bbc6caa107df845cd92f55e18cf5f12f"
"513","COI.0421.1Prt.Dn.1","COI",11,"2bcaf825169e9b314955969f6d5b8e9ef861ed5b"
"514","COI.0421.1Prt.Dn.1","COI",11,"abf9041932a31ed2c4ee0438b1724fbed6cb0016"
"515","COI.0421.1Prt.Dn.1","COI",11,"012da48cd49c0098feee3bd2c75e1f2f22e642bb"
"516","COI.0421.1Prt.Dn.1","COI",11,"e4137bfe3e8b23df221ab733251ba59bd0b34b4d"
"517","COI.0421.1Prt.Dn.1","COI",11,"ed1e435c6a9563701bf19ff43e9e65a32548790f"
"518","COI.0421.1Prt.Dn.1","COI",11,"763ca6c6e246e83cf66a3342eb3c66eca2447e4e"
"519","COI.0421.1Prt.Dn.1","COI",11,"8b8c2092488a47bba552d129b504b4b48629abe4"
"520","COI.0421.1Prt.Dn.1","COI",11,"b068eacda0e4e1adfd37e6833703a754d1ff77b2"
"521","COI.0421.1Prt.Dn.1","COI",11,"f42ce56dc5c1170a7ce74df2d8faa90e5dd06b8f"
"522","COI.0421.1Prt.Dn.1","COI",11,"a44da685be13191e3a4ecbbba2e961a617ad4109"
"523","COI.0421.1Prt.Dn.1","COI",6,"9a02fd84eaede49284f85aafd2e3663f6327b0f7"
"524","COI.0421.1Prt.Dn.1","COI",10,"1b0e91170e530a8a1707e46a78bb373e118e130c"
"525","COI.0421.1Prt.Dn.1","COI",10,"7f953d12c070c58d660ed6b33654376bbc017903"
"526","COI.0421.1Prt.Dn.1","COI",10,"bad6aa1722f276c9da291c57266dd8931fbb9ccf"
"527","COI.0421.1Prt.Dn.1","COI",10,"643eff2d9bf0d7fbb1e354db90f5777c0833a9d7"
"528","COI.0421.1Prt.Dn.1","COI",10,"27841c2d7fb344850b3912308d948404d963c2c5"
"529","COI.0421.1Prt.Dn.1","COI",10,"faa52f50d6b9a7e18f22151596f37544d2b89fd1"
"530","COI.0421.1Prt.Dn.1","COI",10,"cd1ab9adcbc299294319fc92ca5cbd3f1802c6c3"
"531","COI.0421.1Prt.Dn.1","COI",10,"a1080391acaceb24e414ef0c3cb7cc51954be7ce"
"532","COI.0421.1Prt.Dn.1","COI",10,"4933e84d9bb8064bfdc934620f3e3f94aa7c0419"
"533","COI.0421.1Prt.Dn.1","COI",10,"f8d963a6d5b26d955d348cfe8adef1ec5c9595ec"
"534","COI.0421.1Prt.Dn.1","COI",10,"26242314b74715bfde141eb6e872050a461ca0e8"
"535","COI.0421.1Prt.Dn.1","COI",10,"0c8a384b9fd6997f020df66c900451e2ce4ac769"
"536","COI.0421.1Prt.Dn.1","COI",10,"a2f4be3230fbb66fb59a226be2fd171a5fb6c9d6"
"537","COI.0421.1Prt.Dn.1","COI",10,"dc71840fe9ce02469e535e1ee99bc77e42c153a9"
"538","COI.0421.1Prt.Dn.1","COI",10,"0aabe64c4e81642c25e549dda0347995e917277f"
"539","COI.0421.1Prt.Dn.1","COI",10,"0e58482a51b3b69f09781c0446b11d57dc33cae8"
"540","COI.0421.1Prt.Dn.1","COI",10,"0394d6cc3d6d0e035cb06ac9b9a6aed2b081e6bd"
"541","COI.0421.1Prt.Dn.1","COI",10,"5d4eb2a081fc6e7c963d554f6193f86f22387712"
"542","COI.0421.1Prt.Dn.1","COI",10,"7b0834afcf2d0eb9580285a065242ec6fab3e536"
"543","COI.0421.1Prt.Dn.1","COI",10,"43b2ed3f04854148f762028e36e4107476618c3c"
"544","COI.0421.1Prt.Dn.1","COI",10,"b8b5576792789777576347b73c55381f469c7462"
"545","COI.0421.1Prt.Dn.1","COI",10,"82bfe7e8476b8c8fb0c79ad851ea621e615964df"
"546","COI.0421.1Prt.Dn.1","COI",10,"2fe3d2803531c249826619bd6a946a1f041bff90"
"547","COI.0421.1Prt.Dn.1","COI",10,"0cf36b3f8a2ddf748227ce1f3c3725f36afcd788"
"548","COI.0421.1Prt.Dn.1","COI",10,"944c437f859cadd30596e5e872bd74facf0b7f54"
"549","COI.0421.1Prt.Dn.1","COI",10,"20ec2afd4660431f2b250a06fa34fb8054dae112"
"550","COI.0421.1Prt.Dn.1","COI",10,"abae648e0c0cec103fbbdee8542b6e52012ff271"
"551","COI.0421.1Prt.Dn.1","COI",10,"03d9dc74212bfa278e33e4fb94986bb57eb9a774"
"552","COI.0421.1Prt.Dn.1","COI",10,"c1e4c28f0ae379e17f3cec97946e17e7f9171f5d"
"553","COI.0421.1Prt.Dn.1","COI",10,"7cba6bed4cd54fe0c6dea7f66b04a101fe37ba10"
"554","COI.0421.1Prt.Dn.1","COI",10,"3a7e681518614e289e1e70000da891002c52539b"
"555","COI.0421.1Prt.Dn.1","COI",10,"0a4057611c7811c9053e3cbdacfd24b0983a55bf"
"556","COI.0421.1Prt.Dn.1","COI",10,"51d27ea04c21b1f85ff3ea88820a3554628cf5c3"
"557","COI.0421.1Prt.Dn.1","COI",10,"145c6923bcc5b1c8859476d89fe4c342eca470ae"
"558","COI.0421.1Prt.Dn.1","COI",10,"4dbdae7aa2e96ecfd8409822a529416b5373af00"
"559","COI.0421.1Prt.Dn.1","COI",10,"09c2834ccdd4908ef2985405b673bb13cc59fcd2"
"560","COI.0421.1Prt.Dn.1","COI",10,"d294b5bc92a43e26fc4f6b9a909b8355cce21b46"
"561","COI.0421.1Prt.Dn.1","COI",10,"2cf1fe94094cfa4f5f9a6f39ff881ea429d58db0"
"562","COI.0421.1Prt.Dn.1","COI",10,"4708f905afd7c9f4a8314833760e6d8eabfd8f31"
"563","COI.0421.1Prt.Dn.1","COI",10,"0146f7e237e9bdca69deeffcaa6d441c8ba921ab"
"564","COI.0421.1Prt.Dn.1","COI",10,"564bea8963bcb240d462f3903cfaade48b13d0b5"
"565","COI.0421.1Prt.Dn.1","COI",10,"e9161f2d5c2b7b4ece41f72da56dcfe8abb9875a"
"566","COI.0421.1Prt.Dn.1","COI",10,"b44d050e489768d649221171565f20fe1482613d"
"567","COI.0421.1Prt.Dn.1","COI",10,"ce766d8f25081d2d35c0d9164720e4841373ee4d"
"568","COI.0421.1Prt.Dn.1","COI",10,"1bc73f2286044dc2e4627987757259b5c207f6d7"
"569","COI.0421.1Prt.Dn.1","COI",10,"13e904f0f3a27ac43320db256f004930c7ef3a78"
"570","COI.0421.1Prt.Dn.1","COI",10,"cad5ae7f4980b7a67d1256513ada493e7ed0e739"
"571","COI.0421.1Prt.Dn.1","COI",10,"7e015af057d921607d7f4a82d4e2ff5ee723a3b3"
